"Date","Price","Open","High","Low","Change %"
"Dec 11, 2020","80.17","80.17","80.17","80.17","-0.04"
"Dec 10, 2020","80.20","80.20","80.20","80.20","-0.09"
"Dec 09, 2020","80.27","80.27","80.27","80.27","-0.56"
"Dec 08, 2020","80.72","80.72","80.72","80.72","0.15"
"Dec 07, 2020","80.60","80.60","80.60","80.60","-0.06"
"Dec 04, 2020","80.65","80.65","80.65","80.65","0.40"
"Dec 03, 2020","80.33","80.33","80.33","80.33","-0.05"
"Dec 02, 2020","80.37","80.37","80.37","80.37","0.10"
"Dec 01, 2020","80.29","80.29","80.29","80.29","0.84"
"Nov 30, 2020","79.62","79.62","79.62","79.62","-0.47"
"Nov 27, 2020","80.00","80.00","80.00","80.00","0.31"
"Nov 25, 2020","79.75","79.75","79.75","79.75","-0.25"
"Nov 24, 2020","79.95","79.95","79.95","79.95","1.01"
"Nov 23, 2020","79.15","79.15","79.15","79.15","0.28"
"Nov 20, 2020","78.93","78.93","78.93","78.93","-0.35"
"Nov 19, 2020","79.21","79.21","79.21","79.21","0.25"
"Nov 18, 2020","79.01","79.01","79.01","79.01","-0.64"
"Nov 17, 2020","79.52","79.52","79.52","79.52","-0.28"
"Nov 16, 2020","79.74","79.74","79.74","79.74","0.64"
"Nov 13, 2020","79.23","79.23","79.23","79.23","0.87"
"Nov 12, 2020","78.55","78.55","78.55","78.55","-0.41"
"Nov 11, 2020","78.87","78.87","78.87","78.87","0.31"
"Nov 10, 2020","78.63","78.63","78.63","78.63","-0.10"
"Nov 09, 2020","78.71","78.71","78.71","78.71","1.08"
"Nov 06, 2020","77.87","77.87","77.87","77.87","-0.06"
"Nov 05, 2020","77.92","77.92","77.92","77.92","1.13"
"Nov 04, 2020","77.05","77.05","77.05","77.05","1.72"
"Nov 03, 2020","75.75","75.75","75.75","75.75","1.34"
"Nov 02, 2020","74.75","74.75","74.75","74.75","0.92"
"Oct 30, 2020","74.07","74.07","74.07","74.07","-0.52"
"Oct 29, 2020","74.46","74.46","74.46","74.46","0.51"
"Oct 28, 2020","74.08","74.08","74.08","74.08","-2.44"
"Oct 27, 2020","75.93","75.93","75.93","75.93","-0.21"
"Oct 26, 2020","76.09","76.09","76.09","76.09","-1.18"
"Oct 23, 2020","77.00","77.00","77.00","77.00","0.36"
"Oct 22, 2020","76.72","76.72","76.72","76.72","0.29"
"Oct 21, 2020","76.50","76.50","76.50","76.50","-0.21"
"Oct 20, 2020","76.66","76.66","76.66","76.66","0.30"
"Oct 19, 2020","76.43","76.43","76.43","76.43","-1.05"
"Oct 16, 2020","77.24","77.24","77.24","77.24","0.19"
"Oct 15, 2020","77.09","77.09","77.09","77.09","-0.12"
"Oct 14, 2020","77.18","77.18","77.18","77.18","-0.39"
"Oct 13, 2020","77.48","77.48","77.48","77.48","-0.27"
"Oct 12, 2020","77.69","77.69","77.69","77.69","1.00"
"Oct 09, 2020","76.92","76.92","76.92","76.92","0.51"
"Oct 08, 2020","76.53","76.53","76.53","76.53","0.74"
"Oct 07, 2020","75.97","75.97","75.97","75.97","0.89"
"Oct 06, 2020","75.30","75.30","75.30","75.30","-0.66"
"Oct 05, 2020","75.80","75.80","75.80","75.80","0.82"
"Oct 02, 2020","75.18","75.18","75.18","75.18","-0.37"
"Oct 01, 2020","75.46","75.46","75.46","75.46","0.35"
"Sep 30, 2020","75.20","75.20","75.20","75.20","0.64"
"Sep 29, 2020","74.72","74.72","74.72","74.72","-0.17"
"Sep 28, 2020","74.85","74.85","74.85","74.85","0.92"
"Sep 25, 2020","74.17","74.17","74.17","74.17","0.86"
"Sep 24, 2020","73.54","73.54","73.54","73.54","0.04"
"Sep 23, 2020","73.51","73.51","73.51","73.51","-1.36"
"Sep 22, 2020","74.52","74.52","74.52","74.52","0.28"
"Sep 21, 2020","74.31","74.31","74.31","74.31","-0.93"
"Sep 18, 2020","75.01","75.01","75.01","75.01","-1.12"
"Sep 17, 2020","75.86","75.86","75.86","75.86","-0.42"
"Sep 16, 2020","76.18","76.18","76.18","76.18","-0.18"
"Sep 15, 2020","76.32","76.32","76.32","76.32","0.41"
"Sep 14, 2020","76.01","76.01","76.01","76.01","0.76"
"Sep 11, 2020","75.44","75.44","75.44","75.44","0.27"
"Sep 10, 2020","75.24","75.24","75.24","75.24","-0.86"
"Sep 09, 2020","75.89","75.89","75.89","75.89","1.09"
"Sep 08, 2020","75.07","75.07","75.07","75.07","-1.57"
"Sep 04, 2020","76.27","76.27","76.27","76.27","-0.61"
"Sep 03, 2020","76.74","76.74","76.74","76.74","-2.02"
"Sep 02, 2020","78.32","78.32","78.32","78.32","1.18"
"Sep 01, 2020","77.41","77.41","77.41","77.41","0.43"
"Aug 31, 2020","77.08","77.08","77.08","77.08","-0.23"
"Aug 28, 2020","77.26","77.26","77.26","77.26","0.40"
"Aug 27, 2020","76.95","76.95","76.95","76.95","-0.08"
"Aug 26, 2020","77.01","77.01","77.01","77.01","0.51"
"Aug 25, 2020","76.62","76.62","76.62","76.62","0.10"
"Aug 24, 2020","76.54","76.54","76.54","76.54","0.64"
"Aug 21, 2020","76.05","76.05","76.05","76.05","0.34"
"Aug 20, 2020","75.79","75.79","75.79","75.79","0.09"
"Aug 19, 2020","75.72","75.72","75.72","75.72","-0.33"
"Aug 18, 2020","75.97","75.97","75.97","75.97","0.05"
"Aug 17, 2020","75.93","75.93","75.93","75.93","0.17"
"Aug 14, 2020","75.80","75.80","75.80","75.80","-0.11"
"Aug 13, 2020","75.88","75.88","75.88","75.88","-0.39"
"Aug 12, 2020","76.18","76.18","76.18","76.18","0.78"
"Aug 11, 2020","75.59","75.59","75.59","75.59","-0.36"
"Aug 10, 2020","75.86","75.86","75.86","75.86","0.09"
"Aug 07, 2020","75.79","75.79","75.79","75.79","0.07"
"Aug 06, 2020","75.74","75.74","75.74","75.74","0.38"
"Aug 05, 2020","75.45","75.45","75.45","75.45","0.24"
"Aug 04, 2020","75.27","75.27","75.27","75.27","0.37"
"Aug 03, 2020","74.99","74.99","74.99","74.99","0.48"
"Jul 31, 2020","74.63","74.63","74.63","74.63","0.11"
"Jul 30, 2020","74.55","74.55","74.55","74.55","-0.29"
"Jul 29, 2020","74.77","74.77","74.77","74.77","1.01"
"Jul 28, 2020","74.02","74.02","74.02","74.02","-0.32"
"Jul 27, 2020","74.26","74.26","74.26","74.26","0.43"
"Jul 24, 2020","73.94","73.94","73.94","73.94","-0.52"
"Jul 23, 2020","74.33","74.33","74.33","74.33","-0.64"
"Jul 22, 2020","74.81","74.81","74.81","74.81","0.58"
"Jul 21, 2020","74.38","74.38","74.38","74.38","0.45"
"Jul 20, 2020","74.05","74.05","74.05","74.05","0.33"
"Jul 17, 2020","73.81","73.81","73.81","73.81","0.35"
"Jul 16, 2020","73.55","73.55","73.55","73.55","-0.18"
"Jul 15, 2020","73.68","73.68","73.68","73.68","0.79"
"Jul 14, 2020","73.10","73.10","73.10","73.10","0.87"
"Jul 13, 2020","72.47","72.47","72.47","72.47","-0.28"
"Jul 10, 2020","72.67","72.67","72.67","72.67","0.64"
"Jul 09, 2020","72.21","72.21","72.21","72.21","-0.33"
"Jul 08, 2020","72.45","72.45","72.45","72.45","0.53"
"Jul 07, 2020","72.07","72.07","72.07","72.07","-0.63"
"Jul 06, 2020","72.53","72.53","72.53","72.53","0.95"
"Jul 02, 2020","71.85","71.85","71.85","71.85","0.46"
"Jul 01, 2020","71.52","71.52","71.52","71.52","0.24"
"Jun 30, 2020","71.35","71.35","71.35","71.35","0.79"
"Jun 29, 2020","70.79","70.79","70.79","70.79","1.00"
"Jun 26, 2020","70.09","70.09","70.09","70.09","-1.52"
"Jun 25, 2020","71.17","71.17","71.17","71.17","0.55"
"Jun 24, 2020","70.78","70.78","70.78","70.78","-1.61"
"Jun 23, 2020","71.94","71.94","71.94","71.94","0.35"
"Jun 22, 2020","71.69","71.69","71.69","71.69","0.28"
"Jun 19, 2020","71.49","71.49","71.49","71.49","-0.96"
"Jun 18, 2020","72.18","72.18","72.18","72.18","-0.08"
"Jun 17, 2020","72.24","72.24","72.24","72.24","-0.15"
"Jun 16, 2020","72.35","72.35","72.35","72.35","1.20"
"Jun 15, 2020","71.49","71.49","71.49","71.49","0.46"
"Jun 12, 2020","71.16","71.16","71.16","71.16","0.59"
"Jun 11, 2020","70.74","70.74","70.74","70.74","-3.65"
"Jun 10, 2020","73.42","73.42","73.42","73.42","-0.18"
"Jun 09, 2020","73.55","73.55","73.55","73.55","-0.42"
"Jun 08, 2020","73.86","73.86","73.86","73.86","0.71"
"Jun 05, 2020","73.34","73.34","73.34","73.34","1.69"
"Jun 04, 2020","72.12","72.12","72.12","72.12","-0.32"
"Jun 03, 2020","72.35","72.35","72.35","72.35","0.98"
"Jun 02, 2020","71.65","71.65","71.65","71.65","0.56"
"Jun 01, 2020","71.25","71.25","71.25","71.25","0.15"
"May 29, 2020","71.14","71.14","71.14","71.14","0.30"
"May 28, 2020","70.93","70.93","70.93","70.93","0.00"
"May 27, 2020","70.93","70.93","70.93","70.93","1.08"
"May 26, 2020","70.17","70.17","70.17","70.17","0.75"
"May 22, 2020","69.65","69.65","69.65","69.65","0.03"
"May 21, 2020","69.63","69.63","69.63","69.63","-0.23"
"May 20, 2020","69.79","69.79","69.79","69.79","0.98"
"May 19, 2020","69.11","69.11","69.11","69.11","-0.58"
"May 18, 2020","69.51","69.51","69.51","69.51","2.03"
"May 15, 2020","68.13","68.13","68.13","68.13","0.10"
"May 14, 2020","68.06","68.06","68.06","68.06","0.70"
"May 13, 2020","67.59","67.59","67.59","67.59","-0.98"
"May 12, 2020","68.26","68.26","68.26","68.26","-1.06"
"May 11, 2020","68.99","68.99","68.99","68.99","-0.20"
"May 08, 2020","69.13","69.13","69.13","69.13","0.86"
"May 07, 2020","68.54","68.54","68.54","68.54","0.57"
"May 06, 2020","68.15","68.15","68.15","68.15","-0.55"
"May 05, 2020","68.53","68.40","68.53","68.40","0.63"
"May 04, 2020","68.10","68.10","68.10","68.10","-0.06"
"May 01, 2020","68.14","68.14","68.14","68.14","-1.50"
"Apr 30, 2020","69.18","69.18","69.18","69.18","-0.85"
"Apr 29, 2020","69.77","69.77","69.77","69.77","1.56"
"Apr 28, 2020","68.70","68.70","68.70","68.70","-0.25"
"Apr 27, 2020","68.87","68.87","68.87","68.87","0.83"
"Apr 24, 2020","68.30","68.30","68.30","68.30","0.95"
"Apr 23, 2020","67.66","67.66","67.66","67.66","-0.18"
"Apr 22, 2020","67.78","67.78","67.78","67.78","1.53"
"Apr 21, 2020","66.76","66.76","66.76","66.76","-1.95"
"Apr 20, 2020","68.09","68.09","68.09","68.09","-1.08"
"Apr 17, 2020","68.83","68.83","68.83","68.83","1.93"
"Apr 16, 2020","67.53","67.53","67.53","67.53","0.46"
"Apr 15, 2020","67.22","67.22","67.22","67.22","-1.44"
"Apr 14, 2020","68.20","68.20","68.20","68.20","1.90"
"Apr 13, 2020","66.93","66.93","66.93","66.93","-0.58"
"Apr 09, 2020","67.32","67.32","67.32","67.32","1.25"
"Apr 08, 2020","66.49","66.49","66.49","66.49","2.04"
"Apr 07, 2020","65.16","65.16","65.16","65.16","-0.15"
"Apr 06, 2020","65.26","65.26","65.26","65.26","4.28"
"Apr 03, 2020","62.58","62.66","62.66","62.58","-1.12"
"Apr 02, 2020","63.29","63.29","63.29","63.29","1.49"
"Apr 01, 2020","62.36","62.36","62.36","62.36","-2.64"
"Mar 31, 2020","64.05","64.05","64.05","64.05","-0.81"
"Mar 30, 2020","64.57","64.57","64.57","64.57","2.20"
"Mar 27, 2020","63.18","63.18","63.18","63.18","-1.82"
"Mar 26, 2020","64.35","64.35","64.35","64.35","4.84"
"Mar 25, 2020","61.38","61.38","61.38","61.38","1.67"
"Mar 24, 2020","60.37","60.37","60.37","60.37","5.76"
"Mar 23, 2020","57.08","57.08","57.08","57.08","-1.67"
"Mar 20, 2020","58.05","58.05","58.05","58.05","-3.02"
"Mar 19, 2020","59.86","59.86","59.86","59.86","-0.22"
"Mar 18, 2020","59.99","60.00","60.00","59.99","-4.49"
"Mar 17, 2020","62.81","62.81","62.81","62.81","3.00"
"Mar 16, 2020","60.98","60.98","60.98","60.98","-8.19"
"Mar 13, 2020","66.42","66.42","66.42","66.42","5.65"
"Mar 12, 2020","62.87","62.87","62.87","62.87","-6.90"
"Mar 11, 2020","67.53","67.53","67.53","67.53","-3.43"
"Mar 10, 2020","69.93","69.93","69.93","69.93","2.36"
"Mar 09, 2020","68.32","68.32","68.32","68.32","-5.11"
"Mar 06, 2020","72.00","72.00","72.00","72.00","-0.85"
"Mar 05, 2020","72.62","72.62","72.62","72.62","-1.84"
"Mar 04, 2020","73.98","73.98","73.98","73.98","2.58"
"Mar 03, 2020","72.12","72.12","72.12","72.12","-1.30"
"Mar 02, 2020","73.07","73.07","73.07","73.07","2.66"
"Feb 28, 2020","71.18","71.17","71.18","71.17","-0.68"
"Feb 27, 2020","71.67","71.67","71.67","71.67","-2.62"
"Feb 26, 2020","73.60","73.85","73.85","73.60","-0.34"
"Feb 25, 2020","73.85","73.85","73.85","73.85","-1.77"
"Feb 24, 2020","75.18","75.18","75.18","75.18","-1.98"
"Feb 21, 2020","76.70","76.70","76.70","76.70","-0.27"
"Feb 20, 2020","76.91","76.91","76.91","76.91","-0.08"
"Feb 19, 2020","76.97","76.97","76.97","76.97","0.16"
"Feb 18, 2020","76.85","76.85","76.85","76.85","-0.17"
"Feb 14, 2020","76.98","76.98","76.98","76.98","0.09"
"Feb 13, 2020","76.91","76.91","76.91","76.91","-0.19"
"Feb 12, 2020","77.06","77.06","77.06","77.06","0.12"
"Feb 11, 2020","76.97","76.97","76.97","76.97","0.08"
"Feb 10, 2020","76.91","76.91","76.91","76.91","0.44"
"Feb 07, 2020","76.57","76.57","76.57","76.57","-0.17"
"Feb 06, 2020","76.70","76.70","76.70","76.70","0.18"
"Feb 05, 2020","76.56","76.56","76.56","76.56","0.95"
"Feb 04, 2020","75.84","75.84","75.84","75.84","0.61"
"Feb 03, 2020","75.38","75.38","75.38","75.38","0.28"
"Jan 31, 2020","75.17","75.17","75.17","75.17","-1.08"
"Jan 30, 2020","75.99","75.99","75.99","75.99","0.29"
"Jan 29, 2020","75.77","75.77","75.77","75.77","0.01"
"Jan 28, 2020","75.76","75.76","75.76","75.76","0.45"
"Jan 27, 2020","75.42","75.42","75.42","75.42","-0.80"
"Jan 24, 2020","76.03","76.03","76.03","76.03","-0.46"
"Jan 23, 2020","76.38","76.38","76.38","76.38","0.07"
"Jan 22, 2020","76.33","76.33","76.33","76.33","0.10"
"Jan 21, 2020","76.25","76.25","76.25","76.25","-0.12"
"Jan 17, 2020","76.34","76.34","76.34","76.34","0.30"
"Jan 16, 2020","76.11","76.11","76.11","76.11","0.48"
"Jan 15, 2020","75.75","75.75","75.75","75.75","0.20"
"Jan 14, 2020","75.60","75.60","75.60","75.60","0.07"
"Jan 13, 2020","75.55","75.55","75.55","75.55","0.33"
"Jan 10, 2020","75.30","75.30","75.30","75.30","-0.12"
"Jan 09, 2020","75.39","75.39","75.39","75.39","0.43"
"Jan 08, 2020","75.07","75.07","75.07","75.07","0.21"
"Jan 07, 2020","74.91","74.91","74.91","74.91","-0.47"
"Jan 06, 2020","75.26","75.26","75.26","75.26","0.12"
"Jan 03, 2020","75.17","75.17","75.17","75.17","-0.24"
"Jan 02, 2020","75.35","75.35","75.35","75.35","0.59"
"Dec 31, 2019","74.91","74.91","74.91","74.91","0.07"
"Dec 30, 2019","74.86","74.86","74.86","74.86","-0.33"
"Dec 27, 2019","75.11","75.11","75.11","75.11","-2.61"
"Dec 26, 2019","77.12","77.12","77.12","77.12","0.33"
"Dec 24, 2019","76.87","76.87","76.87","76.87","0.03"
"Dec 23, 2019","76.85","76.85","76.85","76.85","-0.04"
"Dec 20, 2019","76.88","76.88","76.88","76.88","0.38"
"Dec 19, 2019","76.59","76.59","76.59","76.59","0.22"
"Dec 18, 2019","76.42","76.42","76.42","76.42","-0.16"
"Dec 17, 2019","76.54","76.54","76.54","76.54","0.04"
"Dec 16, 2019","76.51","76.51","76.51","76.51","0.37"
"Dec 13, 2019","76.23","76.23","76.23","76.23","0.21"
"Dec 12, 2019","76.07","76.07","76.07","76.07","0.45"
"Dec 11, 2019","75.73","75.73","75.73","75.73","0.17"
"Dec 10, 2019","75.60","75.60","75.60","75.60","-0.09"
"Dec 09, 2019","75.67","75.67","75.67","75.67","-0.05"
"Dec 06, 2019","75.71","75.71","75.71","75.71","0.53"
"Dec 05, 2019","75.31","75.31","75.31","75.31","0.09"
"Dec 04, 2019","75.24","75.24","75.24","75.24","0.44"
"Dec 03, 2019","74.91","74.91","74.91","74.91","-0.19"
"Dec 02, 2019","75.05","75.05","75.05","75.05","-0.61"
"Nov 29, 2019","75.51","75.51","75.51","75.51","-0.25"
"Nov 27, 2019","75.70","75.70","75.70","75.70","0.09"
"Nov 26, 2019","75.63","75.63","75.63","75.63","0.21"
"Nov 25, 2019","75.47","75.47","75.47","75.47","0.39"
"Nov 22, 2019","75.18","75.18","75.18","75.18","0.16"
"Nov 21, 2019","75.06","75.06","75.06","75.06","-0.08"
"Nov 20, 2019","75.12","75.12","75.12","75.12","-0.16"
"Nov 19, 2019","75.24","75.24","75.24","75.24","-0.05"
"Nov 18, 2019","75.28","75.28","75.28","75.28","0.03"
"Nov 15, 2019","75.26","75.26","75.26","75.26","0.43"
"Nov 14, 2019","74.94","74.94","74.94","74.94","0.15"
"Nov 13, 2019","74.83","74.83","74.83","74.83","0.09"
"Nov 12, 2019","74.76","74.76","74.76","74.76","0.05"
"Nov 11, 2019","74.72","74.72","74.72","74.72","-0.11"
"Nov 08, 2019","74.80","74.80","74.80","74.80","0.07"
"Nov 07, 2019","74.75","74.75","74.75","74.75","0.04"
"Nov 06, 2019","74.72","74.72","74.72","74.72","0.32"
"Nov 05, 2019","74.48","74.48","74.48","74.48","-0.24"
"Nov 04, 2019","74.66","74.66","74.66","74.66","0.12"
"Nov 01, 2019","74.57","74.57","74.57","74.57","0.42"
"Oct 31, 2019","74.26","74.26","74.26","74.26","0.01"
"Oct 30, 2019","74.25","74.25","74.25","74.25","0.39"
"Oct 29, 2019","73.96","73.96","73.96","73.96","0.01"
"Oct 28, 2019","73.95","73.95","73.95","73.95","0.14"
"Oct 25, 2019","73.85","73.85","73.85","73.85","0.24"
"Oct 24, 2019","73.67","73.67","73.67","73.67","0.07"
"Oct 23, 2019","73.62","73.62","73.62","73.62","0.16"
"Oct 22, 2019","73.50","73.50","73.50","73.50","0.08"
"Oct 21, 2019","73.44","73.44","73.44","73.44","0.31"
"Oct 18, 2019","73.21","73.21","73.21","73.21","-0.01"
"Oct 17, 2019","73.22","73.22","73.22","73.22","0.15"
"Oct 16, 2019","73.11","73.11","73.11","73.11","-0.03"
"Oct 15, 2019","73.13","73.13","73.13","73.13","0.54"
"Oct 14, 2019","72.74","72.74","72.74","72.74","-0.04"
"Oct 11, 2019","72.77","72.77","72.77","72.77","0.55"
"Oct 10, 2019","72.37","72.37","72.37","72.37","0.21"
"Oct 09, 2019","72.22","72.22","72.22","72.22","0.53"
"Oct 08, 2019","71.84","71.84","71.84","71.84","-0.90"
"Oct 07, 2019","72.49","72.49","72.49","72.49","-0.30"
"Oct 04, 2019","72.71","72.71","72.71","72.71","0.99"
"Oct 03, 2019","72.00","72.00","72.00","72.00","0.47"
"Oct 02, 2019","71.66","71.66","71.66","71.66","-1.27"
"Oct 01, 2019","72.58","72.58","72.58","72.58","-0.86"
"Sep 30, 2019","73.21","73.21","73.21","73.21","0.27"
"Sep 27, 2019","73.01","73.01","73.01","73.01","-0.12"
"Sep 26, 2019","73.10","73.10","73.10","73.10","0.00"
"Sep 25, 2019","73.10","73.10","73.10","73.10","-0.08"
"Sep 24, 2019","73.16","73.16","73.16","73.16","-0.22"
"Sep 23, 2019","73.32","73.32","73.32","73.32","-0.69"
"Sep 20, 2019","73.83","73.83","73.83","73.83","-0.01"
"Sep 19, 2019","73.84","73.84","73.84","73.84","0.14"
"Sep 18, 2019","73.74","73.74","73.74","73.74","0.20"
"Sep 17, 2019","73.59","73.59","73.59","73.59","0.20"
"Sep 16, 2019","73.44","73.44","73.44","73.44","-0.05"
"Sep 13, 2019","73.48","73.48","73.48","73.48","-0.20"
"Sep 12, 2019","73.63","73.63","73.63","73.63","0.22"
"Sep 11, 2019","73.47","73.47","73.47","73.47","0.34"
"Sep 10, 2019","73.22","73.22","73.22","73.22","0.04"
"Sep 09, 2019","73.19","73.19","73.19","73.19","-0.07"
"Sep 06, 2019","73.24","73.24","73.24","73.24","0.16"
"Sep 05, 2019","73.12","73.12","73.12","73.12","0.44"
"Sep 04, 2019","72.80","72.80","72.80","72.80","0.72"
"Sep 03, 2019","72.28","72.28","72.28","72.28","-0.29"
"Aug 30, 2019","72.49","72.49","72.49","72.49","0.17"
"Aug 29, 2019","72.37","72.37","72.37","72.37","0.70"
"Aug 28, 2019","71.87","71.87","71.87","71.87","0.43"
"Aug 27, 2019","71.56","71.56","71.56","71.56","0.07"
"Aug 26, 2019","71.51","71.51","71.51","71.51","0.62"
"Aug 23, 2019","71.07","71.07","71.07","71.07","-1.29"
"Aug 22, 2019","72.00","72.00","72.00","72.00","-0.08"
"Aug 21, 2019","72.06","72.06","72.06","72.06","0.46"
"Aug 20, 2019","71.73","71.73","71.73","71.73","-0.31"
"Aug 19, 2019","71.95","72.02","72.02","71.95","0.60"
"Aug 16, 2019","71.52","71.52","71.52","71.52","0.76"
"Aug 15, 2019","70.98","70.98","70.98","70.98","0.25"
"Aug 14, 2019","70.80","70.80","70.80","70.80","-1.48"
"Aug 13, 2019","71.86","71.86","71.86","71.86","0.74"
"Aug 12, 2019","71.33","71.31","71.33","71.31","-0.56"
"Aug 09, 2019","71.73","71.73","71.73","71.73","-0.36"
"Aug 08, 2019","71.99","71.99","71.99","71.99","1.15"
"Aug 07, 2019","71.17","71.17","71.17","71.17","-0.04"
"Aug 06, 2019","71.20","71.20","71.20","71.20","0.75"
"Aug 05, 2019","70.67","70.67","70.67","70.67","-1.48"
"Aug 02, 2019","71.73","71.73","71.73","71.73","-0.33"
"Aug 01, 2019","71.97","71.97","71.97","71.97","-0.35"
"Jul 31, 2019","72.22","72.22","72.22","72.22","-0.55"
"Jul 30, 2019","72.62","72.62","72.62","72.62","-0.25"
"Jul 29, 2019","72.80","72.80","72.80","72.80","0.03"
"Jul 26, 2019","72.78","72.78","72.78","72.78","0.51"
"Jul 25, 2019","72.41","72.41","72.41","72.41","-0.17"
"Jul 24, 2019","72.53","72.53","72.53","72.53","0.32"
"Jul 23, 2019","72.30","72.30","72.30","72.30","0.40"
"Jul 22, 2019","72.01","72.01","72.01","72.01","0.11"
"Jul 19, 2019","71.93","71.93","71.93","71.93","-0.39"
"Jul 18, 2019","72.21","72.21","72.21","72.21","0.32"
"Jul 17, 2019","71.98","71.98","71.98","71.98","-0.26"
"Jul 16, 2019","72.17","72.17","72.17","72.17","-0.19"
"Jul 15, 2019","72.31","72.31","72.31","72.31","0.11"
"Jul 12, 2019","72.23","72.23","72.23","72.23","0.28"
"Jul 11, 2019","72.03","72.03","72.03","72.03","-0.01"
"Jul 10, 2019","72.04","72.04","72.04","72.04","0.28"
"Jul 09, 2019","71.84","71.84","71.84","71.84","-0.07"
"Jul 08, 2019","71.89","71.89","71.89","71.89","-0.29"
"Jul 05, 2019","72.10","72.10","72.10","72.10","-0.30"
"Jul 03, 2019","72.32","72.32","72.32","72.32","0.51"
"Jul 02, 2019","71.95","71.95","71.95","71.95","0.36"
"Jul 01, 2019","71.69","71.69","71.69","71.69","0.41"
"Jun 28, 2019","71.40","71.40","71.41","71.40","0.38"
"Jun 27, 2019","71.13","71.13","71.13","71.13","0.23"
"Jun 26, 2019","70.97","70.97","70.97","70.97","-0.34"
"Jun 25, 2019","71.21","71.21","71.21","71.21","-0.50"
"Jun 24, 2019","71.57","71.57","71.57","71.57","0.04"
"Jun 21, 2019","71.54","71.54","71.54","71.54","-0.08"
"Jun 20, 2019","71.60","71.60","71.60","71.60","0.60"
"Jun 19, 2019","71.17","71.17","71.17","71.17","0.25"
"Jun 18, 2019","70.99","70.99","70.99","70.99","0.74"
"Jun 17, 2019","70.47","70.47","70.47","70.47","-0.04"
"Jun 14, 2019","70.50","70.50","70.50","70.50","-0.63"
"Jun 13, 2019","70.95","70.95","70.95","70.95","0.23"
"Jun 12, 2019","70.79","70.79","70.79","70.79","0.01"
"Jun 11, 2019","70.78","70.78","70.78","70.78","-0.04"
"Jun 10, 2019","70.81","70.81","70.81","70.81","0.07"
"Jun 07, 2019","70.76","70.76","70.76","70.76","0.55"
"Jun 06, 2019","70.37","70.37","70.37","70.37","0.31"
"Jun 05, 2019","70.15","70.15","70.15","70.15","0.42"
"Jun 04, 2019","69.86","69.86","69.86","69.86","0.94"
"Jun 03, 2019","69.21","69.21","69.21","69.21","0.48"
"May 31, 2019","68.88","68.88","68.88","68.88","-0.63"
"May 30, 2019","69.32","69.32","69.32","69.32","0.10"
"May 29, 2019","69.25","69.25","69.25","69.25","-0.40"
"May 28, 2019","69.53","69.53","69.53","69.53","-0.53"
"May 24, 2019","69.90","69.90","69.90","69.90","0.33"
"May 23, 2019","69.67","69.67","69.67","69.67","-0.57"
"May 22, 2019","70.07","70.07","70.07","70.07","-0.13"
"May 21, 2019","70.16","70.16","70.16","70.16","0.52"
"May 20, 2019","69.80","69.80","69.80","69.80","-0.27"
"May 17, 2019","69.99","69.99","69.99","69.99","-0.26"
"May 16, 2019","70.17","70.17","70.17","70.17","0.66"
"May 15, 2019","69.71","69.71","69.71","69.71","0.33"
"May 14, 2019","69.48","69.48","69.48","69.48","0.46"
"May 13, 2019","69.16","69.16","69.16","69.16","-1.23"
"May 10, 2019","70.02","70.02","70.02","70.02","0.24"
"May 09, 2019","69.85","69.85","69.85","69.85","-0.04"
"May 08, 2019","69.88","69.88","69.88","69.88","-0.13"
"May 07, 2019","69.97","69.97","69.97","69.97","-0.89"
"May 06, 2019","70.60","70.60","70.60","70.60","-0.27"
"May 03, 2019","70.79","70.79","70.79","70.79","0.63"
"May 02, 2019","70.35","70.35","70.35","70.35","-0.30"
"May 01, 2019","70.56","70.56","70.56","70.56","-0.45"
"Apr 30, 2019","70.88","70.88","70.88","70.88","0.25"
"Apr 29, 2019","70.70","70.70","70.70","70.70","0.17"
"Apr 26, 2019","70.58","70.58","70.58","70.58","0.18"
"Apr 25, 2019","70.45","70.45","70.45","70.45","-0.01"
"Apr 24, 2019","70.46","70.46","70.46","70.46","-0.14"
"Apr 23, 2019","70.56","70.56","70.56","70.56","0.43"
"Apr 22, 2019","70.26","70.26","70.26","70.26","-0.03"
"Apr 18, 2019","70.28","70.28","70.28","70.28","0.13"
"Apr 17, 2019","70.19","70.19","70.19","70.19","-0.03"
"Apr 16, 2019","70.21","70.21","70.21","70.21","0.01"
"Apr 15, 2019","70.20","70.20","70.20","70.20","0.06"
"Apr 12, 2019","70.16","70.16","70.16","70.16","0.39"
"Apr 11, 2019","69.89","69.89","69.89","69.89","-0.01"
"Apr 10, 2019","69.90","69.90","69.90","69.90","0.20"
"Apr 09, 2019","69.76","69.76","69.76","69.76","-0.36"
"Apr 08, 2019","70.01","70.01","70.01","70.01","0.11"
"Apr 05, 2019","69.93","69.93","69.93","69.93","0.23"
"Apr 04, 2019","69.77","69.77","69.77","69.77","0.22"
"Apr 03, 2019","69.62","69.62","69.62","69.62","0.07"
"Apr 02, 2019","69.57","69.57","69.57","69.57","-0.03"
"Apr 01, 2019","69.59","69.59","69.59","69.59","0.58"
"Mar 29, 2019","69.19","69.19","69.19","69.19","0.29"
"Mar 28, 2019","68.99","68.99","68.99","68.99","0.15"
